4,3,5,4,4,6,7,19,44
14,12,9,7,12,10,8,10,13
5,4,4,7,9,21,7,9,11,19
5,4,5,5,7,12,12,27,17
4,3,2,16,3,17,8,5,38
2,2,2,3,6,5,6,44,24
8,7,7,9,8,9,11,24,13
8,6,4,4,25,11,6,15,17
2,2,3,4,3,9,18,35,20
7,5,5,6,11,12,14,15,20
4,6,9,6,6,5,8,28,24
7,5,5,14,8,10,10,17,20
2,1,4,2,13,23,23,21,7
3,3,15,3,13,6,5,23,24
3,3,8,1,6,8,11,23,32
2,2,2,17,11,6,12,16,28
4,2,11,13,19,7,17,5,18
7,5,5,4,7,8,8,12,40
2,3,3,4,4,9,26,25,18
7,4,5,8,6,8,25,11,21
2,2,8,5,6,18,13,22,19
4,4,4,6,10,4,25,7,32
12,9,5,10,11,10,4,8,11,16
2,2,2,4,2,7,17,32,27
3,4,4,37,7,4,12,7,19
1,1,1,2,3,7,42,25,15
2,3,2,1,5,2,9,6,65
4,4,5,3,7,6,15,16,34
2,2,3,4,7,34,12,22,10
4,4,4,4,7,14,5,20,34
4,2,5,6,4,17,15,24,18
4,3,3,3,3,21,7,7,45
3,3,3,9,3,18,6,18,33
15,6,14,9,7,10,7,13,14
5,4,4,3,2,5,20,15,37
3,6,6,11,11,11,9,22,16
2,1,2,2,3,4,56,16,9
4,4,4,5,5,12,32,15,13
1,1,1,3,14,45,6,16,9
4,2,7,4,4,50,10,6,7
2,3,3,3,26,11,20,17,11
4,3,3,5,6,9,22,16,27
1,2,3,5,9,6,27,29,14
4,4,7,20,15,9,8,7,22
2,3,4,3,2,17,22,18,24
1,1,2,1,9,27,26,16,13
6,9,6,7,12,9,10,12,24
1,0,0,1,10,6,12,46,18
4,6,9,5,21,6,11,19,16
3,5,5,5,6,9,22,7,34
5,2,2,3,2,3,5,8,65
2,2,2,5,12,40,11,9,11
2,11,7,4,41,10,5,4,11
1,2,12,4,48,5,7,5,13
6,5,6,4,8,13,20,16,17
1,2,2,2,4,4,8,56,15
5,3,3,5,9,19,8,9,34
6,4,4,6,6,8,10,15,36
2,2,3,5,11,6,26,16,24
3,4,10,3,9,7,4,23,32
7,4,15,6,8,6,6,16,28
1,1,2,3,6,9,11,32,30
4,3,6,2,3,15,20,21,22
2,2,4,3,2,2,5,15,61
4,3,5,13,15,14,9,22,11
5,3,5,18,5,23,7,6,24
3,3,15,4,5,7,6,32,22
3,2,3,8,3,23,5,24,24
4,13,2,7,4,5,18,17,26
4,4,7,5,7,12,8,11,37
3,2,3,2,12,8,28,25,12
5,4,5,2,4,7,9,8,52
8,4,11,5,5,6,7,17,32
7,4,3,15,5,16,6,18,21
4,3,2,6,11,29,11,14,15
6,4,4,12,3,13,12,8,8,25
4,4,14,9,10,26,9,6,13
1,1,2,6,15,12,19,25,14
1,2,2,1,7,7,11,21,42
6,5,3,8,6,8,7,40,13
3,3,4,4,5,9,18,9,39
6,6,3,4,5,11,9,11,40
3,4,5,7,20,7,6,15,27
3,12,2,3,5,3,6,28,35
4,4,4,7,7,5,8,19,38
2,2,2,3,8,16,12,27,25
4,4,3,5,7,22,11,8,31
5,3,2,12,10,9,14,9,30
3,3,3,13,15,16,5,20,18
8,6,5,17,4,4,16,20,16
4,19,11,3,4,9,11,6,29
1,3,3,2,2,12,4,6,62
5,5,6,6,6,8,7,13,42
2,2,4,12,20,18,6,10,22
1,1,1,9,4,8,4,5,62
4,4,8,5,10,7,18,10,28
3,2,3,3,5,6,8,31,33
5,4,5,7,8,16,11,9,31
5,3,4,4,5,6,6,8,55
5,3,4,9,9,12,14,9,31
