5,1,2,5,1,4,8,17,13,39
7,5,3,3,45,8,6,5,6,8
8,3,6,5,13,15,4,4,27,10
4,10,5,2,8,22,5,8,6,25
5,8,7,8,6,6,6,6,27,15
2,4,6,9,1,7,22,9,19,17
17,10,8,3,15,3,1,8,14,16
6,2,2,9,4,26,7,8,11,19
2,5,5,4,2,4,3,31,14,25
5,9,7,6,25,8,10,7,7,11
5,3,13,7,5,2,7,17,9,28
2,2,4,7,10,2,5,3,21,39
4,11,4,18,8,9,11,14,7,9
5,12,4,6,2,2,22,3,29,9
6,4,14,8,4,9,21,5,6,18
2,9,9,6,4,7,8,3,8,40
3,5,16,13,12,8,4,3,11,20
2,3,6,2,14,8,9,25,7,19
2,4,3,10,13,20,8,6,15,15
6,14,15,10,13,9,8,3,6,10
4,3,2,7,9,15,10,16,11,19
11,2,4,16,7,2,2,25,13,12
12,6,4,8,3,6,2,15,12,27
3,0,15,1,12,1,10,6,7,40
7,14,6,19,6,6,12,4,6,15
2,15,5,10,9,2,14,11,7,20
3,4,4,1,11,9,6,4,42,11
5,7,4,7,14,11,11,10,6,20
7,3,5,9,8,1,24,8,14,17
4,13,10,12,7,7,6,6,10,20
13,8,2,3,18,8,12,13,3,14
19,10,27,4,3,3,3,3,14,9
5,1,3,12,3,5,13,13,16,24
12,6,4,26,9,8,5,4,11,10
6,16,4,15,11,4,2,8,4,26
4,4,2,13,6,8,16,18,9,16
6,8,2,8,1,11,2,32,13,11
9,13,4,5,15,14,8,11,5,12
3,2,6,5,2,10,28,4,10,26
2,4,19,15,4,10,3,7,13,18
2,3,3,10,5,1,17,12,27,14
7,1,3,5,12,15,4,13,15,20
4,8,2,4,9,8,3,10,15,32
5,2,1,8,6,3,18,9,28,14
2,5,8,8,6,11,15,9,4,25
13,11,5,15,5,3,4,12,12,15
3,4,3,8,3,6,4,14,28,22
2,8,16,8,2,12,10,4,12,21
6,8,5,6,5,6,9,5,20,26
8,11,3,10,1,12,16,9,8,16
3,5,5,1,3,13,23,12,11,19
7,7,1,6,8,4,3,5,12,41
5,5,5,2,5,8,23,15,12,16
6,4,0,3,15,7,3,14,5,38
1,1,5,2,3,2,15,26,21,19
3,2,2,4,4,6,7,23,28,15
6,1,6,0,1,11,7,9,16,37
3,4,3,3,4,14,32,4,14,14
1,4,3,8,5,6,12,25,19,13
4,8,8,5,9,6,9,9,24,11
8,9,10,7,2,18,4,9,22,7
3,8,4,16,10,14,11,13,6,11
3,16,3,2,11,5,1,11,20,23
7,6,4,4,9,21,2,3,31,8
6,4,5,9,4,18,12,17,11,10
4,4,7,6,4,18,18,10,7,18
3,5,10,11,14,11,8,5,9,19
4,17,2,15,3,23,7,8,4,12
7,7,3,5,8,10,15,5,19,16
4,9,3,20,21,6,8,2,13,9
3,3,1,12,2,19,16,7,26,7
2,11,2,2,2,32,12,3,3,26
5,8,7,8,5,9,10,6,15,21
13,1,11,2,1,5,8,6,19,28
8,3,5,3,3,17,3,13,8,32
7,2,2,5,5,8,11,8,22,25
8,4,18,4,12,7,15,5,14,7
9,7,7,5,6,5,11,10,11,24
9,1,8,5,12,3,27,19,7,5
1,1,7,8,6,3,29,13,2,25
8,6,7,6,5,5,10,9,15,23
1,1,2,2,7,3,1,18,34,26
11,8,7,11,10,6,7,7,10,19
4,13,3,17,4,14,9,14,7,11
1,3,5,3,9,7,18,7,16,25
11,6,12,7,7,13,2,16,7,13
1,5,7,1,9,4,25,11,22,10
8,7,16,12,10,7,3,8,15,7
4,2,4,5,7,5,7,10,15,37
5,17,2,8,12,6,7,1,15,22
2,4,2,7,16,2,1,13,24,24
6,1,9,13,3,6,12,3,15,28
7,6,15,13,10,15,12,6,5,7
4,10,18,16,14,5,9,2,3,15
2,5,6,8,19,11,2,13,10,18
15,21,3,6,5,1,5,7,9,22
0,5,13,1,12,5,23,19,7,9
7,5,4,7,17,12,3,13,11,15
2,1,6,6,6,3,6,25,13,25
3,5,4,7,8,21,11,10,14,12
